ObjectID,IncidentNum,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side,full_address,latitude,longitude
1201948,250221-0140,300 BLOCK LEWERS ST,Honolulu_PD_HI_7844706,"Honolulu PD, HI",02/21/2025 02:53:07 AM,ASSAULT,M,100,R,"300 BLOCK LEWERS ST Honolulu, HI",21.2790554,-157.8311094
1201949,250221-0841,860200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7845742,"Honolulu PD, HI",02/21/2025 11:30:01 AM,ASSAULT,M,100,L,"860200 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201950,250221-1508,2300 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7846809,"Honolulu PD, HI",02/21/2025 06:03:52 PM,THEFT/LARCENY,M,100,L,"2300 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1201971,250220-1882,KEOLU DR / AKIOHALA ST,Honolulu_PD_HI_7844348,"Honolulu PD, HI",02/20/2025 10:26:27 PM,DUI,U,0,NA,"KEOLU DR / AKIOHALA ST Honolulu, HI",21.3822935,-157.7407057
1201972,250221-0347,2500 BLOCK CORREA RD,Honolulu_PD_HI_7845009,"Honolulu PD, HI",02/21/2025 06:57:56 AM,BURGLARY,M,96,R,"2500 BLOCK CORREA RD Honolulu, HI",NA,NA
1201973,250221-0383,400 BLOCK HUALANI ST,Honolulu_PD_HI_7845066,"Honolulu PD, HI",02/21/2025 07:22:56 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"400 BLOCK HUALANI ST Honolulu, HI",21.402797,-157.7460079
1201974,250221-0513,480500 BLOCK WAIAHOLE VALLEY N BR RD,Honolulu_PD_HI_7845252,"Honolulu PD, HI",02/21/2025 08:33:35 AM,THEFT/LARCENY,M,100,R,"480500 BLOCK WAIAHOLE VALLEY N BR RD Honolulu, HI",NA,NA
1201975,250221-1367,300 BLOCK N CANE ST,Honolulu_PD_HI_7846581,"Honolulu PD, HI",02/21/2025 04:35:03 PM,THEFT/LARCENY,M,100,R,"300 BLOCK N CANE ST Honolulu, HI",21.500996,-158.0257317
1201976,250221-1386,981000 BLOCK MOANALUA RD,Honolulu_PD_HI_7846606,"Honolulu PD, HI",02/21/2025 04:47:56 PM,THEFT/LARCENY,M,100,R,"981000 BLOCK MOANALUA RD Honolulu, HI",NA,NA
1201977,250221-1443,860100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7846713,"Honolulu PD, HI",02/21/2025 05:26:28 PM,WEAPONS,M,100,L,"860100 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201978,250221-1452,820200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7846724,"Honolulu PD, HI",02/21/2025 05:30:50 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"820200 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201994,250220-1923,810700 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7844399,"Honolulu PD, HI",02/20/2025 10:57:50 PM,VANDALISM,M,100,L,"810700 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1201995,250221-0512,871600 BLOCK MOHIHI ST,Honolulu_PD_HI_7845267,"Honolulu PD, HI",02/21/2025 08:36:26 AM,VANDALISM,M,100,R,"871600 BLOCK MOHIHI ST Honolulu, HI",NA,NA
1201996,250221-1139,1300 BLOCK LYMAN RD,Honolulu_PD_HI_7846180,"Honolulu PD, HI",02/21/2025 02:16:16 PM,ASSAULT,M,100,L,"1300 BLOCK LYMAN RD Honolulu, HI",NA,NA
1201997,250221-1158,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7846205,"Honolulu PD, HI",02/21/2025 02:24:07 PM,MOTOR VEHICLE THEFT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1201998,250221-1183,500 BLOCK WAILEPO ST,Honolulu_PD_HI_7846237,"Honolulu PD, HI",02/21/2025 02:32:57 PM,MOTOR VEHICLE THEFT,M,100,R,"500 BLOCK WAILEPO ST Honolulu, HI",21.3955408,-157.7465824
1201999,250221-1250,2200 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7846371,"Honolulu PD, HI",02/21/2025 03:22:52 PM,THEFT/LARCENY,M,100,R,"2200 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202000,250221-1460,800 BLOCK KAHEKA ST,Honolulu_PD_HI_7846746,"Honolulu PD, HI",02/21/2025 05:37:29 PM,VANDALISM,M,100,R,"800 BLOCK KAHEKA ST Honolulu, HI",NA,NA
1202001,250221-1500,950500 BLOCK AWIKI ST,Honolulu_PD_HI_7846807,"Honolulu PD, HI",02/21/2025 06:02:17 PM,THEFT/LARCENY,M,100,L,"950500 BLOCK AWIKI ST Honolulu, HI",NA,NA
1202002,250221-1593,990500 BLOCK KAULAINAHEE PL,Honolulu_PD_HI_7846950,"Honolulu PD, HI",02/21/2025 06:59:27 PM,SEX CRIMES,M,100,L,"990500 BLOCK KAULAINAHEE PL Honolulu, HI",NA,NA
1202003,250221-1770,1100 BLOCK WILDER AVE,Honolulu_PD_HI_7847207,"Honolulu PD, HI",02/21/2025 08:38:44 PM,VANDALISM,M,100,R,"1100 BLOCK WILDER AVE Honolulu, HI",NA,NA
1202004,250221-1805,1000 BLOCK KILANI AVE,Honolulu_PD_HI_7847250,"Honolulu PD, HI",02/21/2025 09:10:07 PM,VANDALISM,M,100,L,"1000 BLOCK KILANI AVE Honolulu, HI",NA,NA
1202036,250221-0070,1400 BLOCK S BERETANIA ST,Honolulu_PD_HI_7844592,"Honolulu PD, HI",02/21/2025 01:25:05 AM,DUI,M,100,R,"1400 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1202037,250221-0148,860000 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7844719,"Honolulu PD, HI",02/21/2025 03:03:43 AM,ASSAULT,M,100,L,"860000 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1202038,250221-0511,PUPUKEA RD / ALAPIO RD,Honolulu_PD_HI_7845260,"Honolulu PD, HI",02/21/2025 08:35:25 AM,WEAPONS,U,0,NA,"PUPUKEA RD / ALAPIO RD Honolulu, HI",NA,NA
1202039,250221-1599,2600 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7846957,"Honolulu PD, HI",02/21/2025 07:01:56 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"2600 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202053,250221-0624,000 BLOCK ILIMA ST,Honolulu_PD_HI_7845423,"Honolulu PD, HI",02/21/2025 09:30:04 AM,FRAUD,M,100,R,"000 BLOCK ILIMA ST Honolulu, HI",NA,NA
1202054,250221-0885,300 BLOCK RODGERS BLVD,Honolulu_PD_HI_7845806,"Honolulu PD, HI",02/21/2025 11:56:20 AM,THEFT/LARCENY,M,100,L,"300 BLOCK RODGERS BLVD Honolulu, HI",21.3326968,-157.9198491
1202055,250221-0889,700 BLOCK S KING ST,Honolulu_PD_HI_7845809,"Honolulu PD, HI",02/21/2025 11:58:12 AM,FRAUD,M,100,L,"700 BLOCK S KING ST Honolulu, HI",NA,NA
1202056,250221-0899,872000 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7845823,"Honolulu PD, HI",02/21/2025 12:03:46 PM,THEFT/LARCENY,M,100,L,"872000 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1202057,250221-1377,6800 BLOCK NIMITZ RD,Honolulu_PD_HI_7846591,"Honolulu PD, HI",02/21/2025 04:39:46 PM,THEFT/LARCENY,U,0,NA,"6800 BLOCK NIMITZ RD Honolulu, HI",NA,NA
1202104,250220-1964,1200 BLOCK KUALA ST,Honolulu_PD_HI_7844453,"Honolulu PD, HI",02/20/2025 11:28:07 PM,THEFT/LARCENY,M,100,R,"1200 BLOCK KUALA ST Honolulu, HI",NA,NA
1202105,250221-0455,300 BLOCK RODGERS BLVD,Honolulu_PD_HI_7845171,"Honolulu PD, HI",02/21/2025 08:07:30 AM,MOTOR VEHICLE THEFT,M,100,L,"300 BLOCK RODGERS BLVD Honolulu, HI",21.3326968,-157.9198491
1202106,250221-0912,940100 BLOCK PUPUKAHI ST,Honolulu_PD_HI_7845843,"Honolulu PD, HI",02/21/2025 12:11:43 PM,BURGLARY,M,100,L,"940100 BLOCK PUPUKAHI ST Honolulu, HI",NA,NA
1202107,250221-1094,590600 BLOCK PUPUKEA RD,Honolulu_PD_HI_7846093,"Honolulu PD, HI",02/21/2025 01:50:14 PM,MOTOR VEHICLE THEFT,M,100,L,"590600 BLOCK PUPUKEA RD Honolulu, HI",NA,NA
1202108,250221-1233,920700 BLOCK MAKAKILO DR,Honolulu_PD_HI_7846325,"Honolulu PD, HI",02/21/2025 02:59:33 PM,MOTOR VEHICLE THEFT,M,100,R,"920700 BLOCK MAKAKILO DR Honolulu, HI",NA,NA
1202121,250221-0015,HAMAKUA DR / AOLOA ST,Honolulu_PD_HI_7844513,"Honolulu PD, HI",02/21/2025 12:18:06 AM,DUI,U,0,NA,"HAMAKUA DR / AOLOA ST Honolulu, HI",21.3901121,-157.7403173
1202122,250221-0138,2000 BLOCK PALOLO AVE,Honolulu_PD_HI_7844696,"Honolulu PD, HI",02/21/2025 02:47:02 AM,ASSAULT,M,100,R,"2000 BLOCK PALOLO AVE Honolulu, HI",NA,NA
1202123,250221-0926,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_7845866,"Honolulu PD, HI",02/21/2025 12:19:35 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,L,"4400 BLOCK KAPOLEI PKWY Honolulu, HI",NA,NA
1202124,250221-1093,590700 BLOCK KAM HWY,Honolulu_PD_HI_7846098,"Honolulu PD, HI",02/21/2025 01:52:02 PM,MOTOR VEHICLE THEFT,M,100,L,"590700 BLOCK KAM HWY Honolulu, HI",NA,NA
1202125,250221-1348,000 BLOCK S KAINALU DR,Honolulu_PD_HI_7846536,"Honolulu PD, HI",02/21/2025 04:20:49 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"000 BLOCK S KAINALU DR Honolulu, HI",NA,NA
1202132,250221-1705,940800 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7847089,"Honolulu PD, HI",02/21/2025 07:53:55 PM,MOTOR VEHICLE THEFT,M,100,R,"940800 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1202164,250220-1845,1100 BLOCK HONOKAHUA ST,Honolulu_PD_HI_7844280,"Honolulu PD, HI",02/20/2025 10:01:24 PM,DUI,M,100,L,"1100 BLOCK HONOKAHUA ST Honolulu, HI",NA,NA
1202165,250220-1861,000 BLOCK H2S FWY,Honolulu_PD_HI_7844310,"Honolulu PD, HI",02/20/2025 10:14:34 PM,DUI,U,0,NA,"000 BLOCK H2S FWY Honolulu, HI",NA,NA
1202166,250221-0408,940800 BLOCK LUMIAINA ST,Honolulu_PD_HI_7845099,"Honolulu PD, HI",02/21/2025 07:38:05 AM,MOTOR VEHICLE THEFT,M,100,R,"940800 BLOCK LUMIAINA ST Honolulu, HI",NA,NA
1202167,250221-0589,911400 BLOCK RENTON RD,Honolulu_PD_HI_7845363,"Honolulu PD, HI",02/21/2025 09:07:08 AM,VANDALISM,M,100,R,"911400 BLOCK RENTON RD Honolulu, HI",NA,NA
1202168,250221-0612,940900 BLOCK KAHUAILANI ST,Honolulu_PD_HI_7845397,"Honolulu PD, HI",02/21/2025 09:18:14 AM,VANDALISM,M,100,L,"940900 BLOCK KAHUAILANI ST Honolulu, HI",NA,NA
1202169,250221-1488,1200 BLOCK S KING ST,Honolulu_PD_HI_7846786,"Honolulu PD, HI",02/21/2025 05:54:54 PM,THEFT/LARCENY,M,100,L,"1200 BLOCK S KING ST Honolulu, HI",NA,NA
1202170,250221-1537,100 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7846854,"Honolulu PD, HI",02/21/2025 06:22:49 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"100 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1202171,250221-1574,1100 BLOCK KUALA ST,Honolulu_PD_HI_7846920,"Honolulu PD, HI",02/21/2025 06:42:51 PM,THEFT/LARCENY,M,100,R,"1100 BLOCK KUALA ST Honolulu, HI",NA,NA
1202180,250227-1086,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7865776,"Honolulu PD, HI",02/27/2025 01:51:00 PM,FRAUD,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1202182,250221-0179,1000 BLOCK KAMOKILA BLVD,Honolulu_PD_HI_7844766,"Honolulu PD, HI",02/21/2025 03:39:09 AM,SEX CRIMES,M,100,L,"1000 BLOCK KAMOKILA BLVD Honolulu, HI",NA,NA
1202183,250221-0837,1300 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_7845738,"Honolulu PD, HI",02/21/2025 11:26:17 AM,FRAUD,M,100,L,"1300 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1202222,250221-0865,400 BLOCK S KING ST,Honolulu_PD_HI_7845769,"Honolulu PD, HI",02/21/2025 11:46:07 AM,THEFT/LARCENY,M,100,L,"400 BLOCK S KING ST Honolulu, HI",21.3098526,-157.8625206
1202223,250221-0919,600 BLOCK N NIMITZ HWY,Honolulu_PD_HI_7845846,"Honolulu PD, HI",02/21/2025 12:13:58 PM,ASSAULT,M,100,R,"600 BLOCK N NIMITZ HWY Honolulu, HI",NA,NA
1202224,250221-1773,940800 BLOCK LUMIAINA ST,Honolulu_PD_HI_7847209,"Honolulu PD, HI",02/21/2025 08:39:41 PM,SEX CRIMES,M,100,R,"940800 BLOCK LUMIAINA ST Honolulu, HI",NA,NA
1202316,250227-1107,1700 BLOCK KEWALO ST,Honolulu_PD_HI_7865809,"Honolulu PD, HI",02/27/2025 01:59:59 PM,FRAUD,M,100,L,"1700 BLOCK KEWALO ST Honolulu, HI",NA,NA
1202379,250221-1694,2500 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7847094,"Honolulu PD, HI",02/21/2025 07:53:45 PM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"2500 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202462,250222-0080,300 BLOCK SEASIDE AVE,Honolulu_PD_HI_7847860,"Honolulu PD, HI",02/22/2025 01:02:56 AM,DISTURBING THE PEACE,M,100,R,"300 BLOCK SEASIDE AVE Honolulu, HI",21.2792647,-157.8280319
1202463,250222-0918,872100 BLOCK HELELUA PL,Honolulu_PD_HI_7849389,"Honolulu PD, HI",02/22/2025 12:50:46 PM,THEFT/LARCENY,M,100,L,"872100 BLOCK HELELUA PL Honolulu, HI",NA,NA
1202464,250222-1537,3100 BLOCK CASTLE ST,Honolulu_PD_HI_7850439,"Honolulu PD, HI",02/22/2025 06:53:52 PM,THEFT/LARCENY,M,100,L,"3100 BLOCK CASTLE ST Honolulu, HI",NA,NA
1202485,250222-0166,1300 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_7847997,"Honolulu PD, HI",02/22/2025 02:29:44 AM,ASSAULT,M,100,R,"1300 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1202486,250222-0960,900 BLOCK ALA LILIKOI ST,Honolulu_PD_HI_7849452,"Honolulu PD, HI",02/22/2025 01:19:31 PM,BURGLARY,M,87,R,"900 BLOCK ALA LILIKOI ST Honolulu, HI",NA,NA
1202487,250222-1279,3200 BLOCK ROUND TOP DR,Honolulu_PD_HI_7850001,"Honolulu PD, HI",02/22/2025 04:10:44 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"3200 BLOCK ROUND TOP DR Honolulu, HI",NA,NA
1202488,250222-1888,840600 BLOCK MAKAHA VALLEY RD,Honolulu_PD_HI_7850937,"Honolulu PD, HI",02/22/2025 10:46:11 PM,THEFT/LARCENY,M,100,R,"840600 BLOCK MAKAHA VALLEY RD Honolulu, HI",NA,NA
1202508,250222-0985,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_7849506,"Honolulu PD, HI",02/22/2025 01:34:52 PM,THEFT/LARCENY,M,100,R,"800 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1202509,250222-1272,4700 BLOCK BOUGAINVILLE DR,Honolulu_PD_HI_7849999,"Honolulu PD, HI",02/22/2025 04:09:26 PM,THEFT/LARCENY,M,100,L,"4700 BLOCK BOUGAINVILLE DR Honolulu, HI",NA,NA
1202510,250222-1324,950400 BLOCK MAKAIMOIMO ST,Honolulu_PD_HI_7850099,"Honolulu PD, HI",02/22/2025 04:49:36 PM,THEFT/LARCENY,M,100,R,"950400 BLOCK MAKAIMOIMO ST Honolulu, HI",NA,NA
1202554,250222-0150,2700 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7847969,"Honolulu PD, HI",02/22/2025 02:12:21 AM,ASSAULT,M,100,L,"2700 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202555,250222-1121,2100 BLOCK TANTALUS DR,Honolulu_PD_HI_7849712,"Honolulu PD, HI",02/22/2025 02:44:49 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"2100 BLOCK TANTALUS DR Honolulu, HI",NA,NA
1202556,250222-1444,3200 BLOCK ROUND TOP DR,Honolulu_PD_HI_7850291,"Honolulu PD, HI",02/22/2025 06:04:26 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"3200 BLOCK ROUND TOP DR Honolulu, HI",NA,NA
1202557,250222-1949,2100 BLOCK KALENA DR,Honolulu_PD_HI_7851041,"Honolulu PD, HI",02/22/2025 11:14:05 PM,VANDALISM,M,100,L,"2100 BLOCK KALENA DR Honolulu, HI",NA,NA
1202577,250222-0061,000 BLOCK H1W FWY,Honolulu_PD_HI_7847831,"Honolulu PD, HI",02/22/2025 12:43:30 AM,DUI,U,0,NA,"000 BLOCK H1W FWY Honolulu, HI",NA,NA
1202578,250222-0083,500 BLOCK N KING ST,Honolulu_PD_HI_7847863,"Honolulu PD, HI",02/22/2025 01:03:38 AM,SEX CRIMES,M,100,L,"500 BLOCK N KING ST Honolulu, HI",21.3299885,-157.8736304
1202579,250222-0105,400 BLOCK KAIOLU ST,Honolulu_PD_HI_7847914,"Honolulu PD, HI",02/22/2025 01:25:59 AM,THEFT/LARCENY,M,100,L,"400 BLOCK KAIOLU ST Honolulu, HI",21.2827178,-157.8284718
1202580,250222-1297,400 BLOCK N KING ST,Honolulu_PD_HI_7850053,"Honolulu PD, HI",02/22/2025 04:33:24 PM,THEFT/LARCENY,M,100,L,"400 BLOCK N KING ST Honolulu, HI",21.3299885,-157.8736304
1202624,250222-0016,2000 BLOCK WILDER AVE,Honolulu_PD_HI_7847743,"Honolulu PD, HI",02/22/2025 12:06:42 AM,ASSAULT,M,100,L,"2000 BLOCK WILDER AVE Honolulu, HI",NA,NA
1202625,250222-0245,WARD AVE / S BERETANIA ST,Honolulu_PD_HI_7848186,"Honolulu PD, HI",02/22/2025 04:29:12 AM,DUI,U,0,NA,"WARD AVE / S BERETANIA ST Honolulu, HI",21.3045172,-157.84925
1202644,250221-2075,000 BLOCK H2S FWY,Honolulu_PD_HI_7847718,"Honolulu PD, HI",02/21/2025 11:50:57 PM,DUI,U,0,NA,"000 BLOCK H2S FWY Honolulu, HI",NA,NA
1202645,250222-0153,MAUNAKEA ST / N KING ST,Honolulu_PD_HI_7847975,"Honolulu PD, HI",02/22/2025 02:14:43 AM,VEHICLE BREAK-IN/THEFT,U,0,NA,"MAUNAKEA ST / N KING ST Honolulu, HI",21.3119372,-157.8637855
1202646,250222-0563,400 BLOCK LAGOON DR,Honolulu_PD_HI_7848745,"Honolulu PD, HI",02/22/2025 09:03:18 AM,VANDALISM,M,100,R,"400 BLOCK LAGOON DR Honolulu, HI",21.3204909,-157.9094078
1202665,250222-0311,000 BLOCK LAKEVIEW CIR,Honolulu_PD_HI_7848310,"Honolulu PD, HI",02/22/2025 06:07:24 AM,THEFT/LARCENY,M,100,R,"000 BLOCK LAKEVIEW CIR Honolulu, HI",NA,NA
1202666,250222-0741,400 BLOCK SEASIDE AVE,Honolulu_PD_HI_7849078,"Honolulu PD, HI",02/22/2025 10:49:49 AM,VANDALISM,M,100,R,"400 BLOCK SEASIDE AVE Honolulu, HI",21.2792647,-157.8280319
1202667,250222-0970,820200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7849471,"Honolulu PD, HI",02/22/2025 01:25:42 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"820200 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1202668,250222-1195,2100 BLOCK KALIA RD,Honolulu_PD_HI_7849846,"Honolulu PD, HI",02/22/2025 03:33:00 PM,VANDALISM,M,100,R,"2100 BLOCK KALIA RD Honolulu, HI",NA,NA
1202669,250222-1608,600 BLOCK COOKE ST,Honolulu_PD_HI_7850557,"Honolulu PD, HI",02/22/2025 07:46:44 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"600 BLOCK COOKE ST Honolulu, HI",NA,NA
1202678,250222-0025,2000 BLOCK KALIA RD,Honolulu_PD_HI_7847766,"Honolulu PD, HI",02/22/2025 12:15:13 AM,BURGLARY,M,100,R,"2000 BLOCK KALIA RD Honolulu, HI",NA,NA
1202679,250222-0169,BETHEL ST / S HOTEL ST,Honolulu_PD_HI_7848002,"Honolulu PD, HI",02/22/2025 02:34:50 AM,DUI,U,0,NA,"BETHEL ST / S HOTEL ST Honolulu, HI",21.3105332,-157.861438
1202680,250222-0508,1000 BLOCK KILANI AVE,Honolulu_PD_HI_7848629,"Honolulu PD, HI",02/22/2025 08:27:51 AM,VANDALISM,M,100,L,"1000 BLOCK KILANI AVE Honolulu, HI",NA,NA
1202681,250222-1216,1100 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_7849874,"Honolulu PD, HI",02/22/2025 03:40:27 PM,MOTOR VEHICLE THEFT,M,100,L,"1100 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1202682,250222-1355,2900 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7850133,"Honolulu PD, HI",02/22/2025 05:03:03 PM,MOTOR VEHICLE THEFT,M,100,R,"2900 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202683,250222-1578,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7850506,"Honolulu PD, HI",02/22/2025 07:23:44 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1202684,250222-1887,2300 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7850933,"Honolulu PD, HI",02/22/2025 10:44:15 PM,ASSAULT,M,100,R,"2300 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202693,250222-0662,910500 BLOCK KOIHALA PL,Honolulu_PD_HI_7848947,"Honolulu PD, HI",02/22/2025 10:05:40 AM,MOTOR VEHICLE THEFT,M,100,L,"910500 BLOCK KOIHALA PL Honolulu, HI",NA,NA
1202694,250222-0803,450000 BLOCK KAM HWY,Honolulu_PD_HI_7849179,"Honolulu PD, HI",02/22/2025 11:29:55 AM,THEFT/LARCENY,M,100,L,"450000 BLOCK KAM HWY Honolulu, HI",NA,NA
1202695,250222-0853,000 BLOCK N NIMITZ HWY,Honolulu_PD_HI_7849256,"Honolulu PD, HI",02/22/2025 11:57:18 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"000 BLOCK N NIMITZ HWY Honolulu, HI",NA,NA
1202696,250222-1187,400 BLOCK KALEWA ST,Honolulu_PD_HI_7849822,"Honolulu PD, HI",02/22/2025 03:25:17 PM,THEFT/LARCENY,M,100,R,"400 BLOCK KALEWA ST Honolulu, HI",21.3277103,-157.900999
1202697,250222-1466,2100 BLOCK S BERETANIA ST,Honolulu_PD_HI_7850326,"Honolulu PD, HI",02/22/2025 06:17:06 PM,MOTOR VEHICLE THEFT,M,100,R,"2100 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1202698,250222-1486,3500 BLOCK DIAMOND HEAD RD,Honolulu_PD_HI_7850349,"Honolulu PD, HI",02/22/2025 06:24:05 PM,MOTOR VEHICLE THEFT,M,100,R,"3500 BLOCK DIAMOND HEAD RD Honolulu, HI",NA,NA
1202699,250222-1505,700 BLOCK WARD AVE,Honolulu_PD_HI_7850381,"Honolulu PD, HI",02/22/2025 06:33:28 PM,THEFT/LARCENY,M,100,R,"700 BLOCK WARD AVE Honolulu, HI",NA,NA
1202700,250222-1792,200 BLOCK OHUA AVE,Honolulu_PD_HI_7850790,"Honolulu PD, HI",02/22/2025 09:52:53 PM,BURGLARY,M,100,R,"200 BLOCK OHUA AVE Honolulu, HI",NA,NA
1202723,250221-1771,3200 BLOCK ESTHER ST,Honolulu_PD_HI_7847208,"Honolulu PD, HI",02/21/2025 08:39:27 PM,ASSAULT,M,100,L,"3200 BLOCK ESTHER ST Honolulu, HI",NA,NA
1202724,250222-0677,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7848987,"Honolulu PD, HI",02/22/2025 10:20:57 AM,THEFT/LARCENY,M,100,R,"2400 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202725,250222-0729,940900 BLOCK NALII ST,Honolulu_PD_HI_7849055,"Honolulu PD, HI",02/22/2025 10:44:32 AM,THEFT/LARCENY,M,100,R,"940900 BLOCK NALII ST Honolulu, HI",NA,NA
1202726,250222-0910,980500 BLOCK KOAUKA LOOP,Honolulu_PD_HI_7849373,"Honolulu PD, HI",02/22/2025 12:44:49 PM,SEX CRIMES,M,100,R,"980500 BLOCK KOAUKA LOOP Honolulu, HI",NA,NA
1202727,250222-1088,941100 BLOCK LUMIKULA ST,Honolulu_PD_HI_7849648,"Honolulu PD, HI",02/22/2025 02:19:55 PM,THEFT/LARCENY,M,100,L,"941100 BLOCK LUMIKULA ST Honolulu, HI",NA,NA
1202728,250222-1198,2300 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_7849848,"Honolulu PD, HI",02/22/2025 03:34:17 PM,THEFT/LARCENY,M,100,R,"2300 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1202753,250222-0175,2500 BLOCK TANTALUS DR,Honolulu_PD_HI_7848012,"Honolulu PD, HI",02/22/2025 02:39:16 AM,DISTURBING THE PEACE,M,100,L,"2500 BLOCK TANTALUS DR Honolulu, HI",NA,NA
1202754,250222-0542,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7848715,"Honolulu PD, HI",02/22/2025 08:48:59 AM,VEHICLE BREAK-IN/THEFT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1202755,250222-0724,3300 BLOCK DIAMOND HEAD RD,Honolulu_PD_HI_7849033,"Honolulu PD, HI",02/22/2025 10:36:52 AM,MOTOR VEHICLE THEFT,M,96,R,"3300 BLOCK DIAMOND HEAD RD Honolulu, HI",NA,NA
1202757,250222-1867,2100 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7850905,"Honolulu PD, HI",02/22/2025 10:31:37 PM,THEFT/LARCENY,M,100,R,"2100 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1202766,250221-1952,PAIWA ST / WAIPAHU ST,Honolulu_PD_HI_7847487,"Honolulu PD, HI",02/21/2025 10:35:33 PM,DUI,U,0,NA,"PAIWA ST / WAIPAHU ST Honolulu, HI",21.3898521,-158.0052144
1202767,250222-0140,1400 BLOCK DILLINGHAM BLVD,Honolulu_PD_HI_7847955,"Honolulu PD, HI",02/22/2025 01:59:16 AM,ASSAULT,M,100,R,"1400 BLOCK DILLINGHAM BLVD Honolulu, HI",NA,NA
1202768,250222-0233,100 BLOCK S BERETANIA ST,Honolulu_PD_HI_7848157,"Honolulu PD, HI",02/22/2025 04:07:20 AM,ASSAULT,M,100,L,"100 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
